"gameId","season","week","gameDate","gameTimeEastern","homeTeamAbbr","visitorTeamAbbr"
2019110308,2019,9,"11/03/2019",16:05:00,"SEA","TB"
2019110309,2019,9,"11/03/2019",16:25:00,"DEN","CLE"
2019110310,2019,9,"11/03/2019",16:25:00,"LAC","GB"
2019110311,2019,9,"11/03/2019",20:20:00,"BAL","NE"
2019110400,2019,9,"11/04/2019",20:15:00,"NYG","DAL"
2019110700,2019,10,"11/07/2019",20:20:00,"OAK","LAC"
2019111000,2019,10,"11/10/2019",13:00:00,"CHI","DET"
2019111001,2019,10,"11/10/2019",13:00:00,"CIN","BAL"
2019111002,2019,10,"11/10/2019",13:00:00,"CLE","BUF"
2019111003,2019,10,"11/10/2019",16:25:00,"GB","CAR"
2019111004,2019,10,"11/10/2019",13:00:00,"NO","ATL"
2019111005,2019,10,"11/10/2019",13:00:00,"NYJ","NYG"
2019111006,2019,10,"11/10/2019",13:00:00,"TB","ARI"
2019111007,2019,10,"11/10/2019",13:00:00,"TEN","KC"
2019111008,2019,10,"11/10/2019",16:05:00,"IND","MIA"
2019111009,2019,10,"11/10/2019",16:25:00,"PIT","LA"
2019111010,2019,10,"11/10/2019",20:20:00,"DAL","MIN"
2019111100,2019,10,"11/11/2019",20:15:00,"SF","SEA"
2019111400,2019,11,"11/14/2019",20:20:00,"CLE","PIT"
2019111700,2019,11,"11/17/2019",13:00:00,"BAL","HOU"
2019111701,2019,11,"11/17/2019",13:00:00,"CAR","ATL"
2019111702,2019,11,"11/17/2019",13:00:00,"DET","DAL"
2019111703,2019,11,"11/17/2019",13:00:00,"IND","JAX"
2019111704,2019,11,"11/17/2019",13:00:00,"MIA","BUF"
2019111705,2019,11,"11/17/2019",13:00:00,"MIN","DEN"
2019111706,2019,11,"11/17/2019",13:00:00,"TB","NO"
2019111707,2019,11,"11/17/2019",13:00:00,"WAS","NYJ"
2019111708,2019,11,"11/17/2019",16:05:00,"SF","ARI"
2019111709,2019,11,"11/17/2019",16:25:00,"OAK","CIN"
2019111710,2019,11,"11/17/2019",16:25:00,"PHI","NE"
2019111711,2019,11,"11/17/2019",20:20:00,"LA","CHI"
2019111800,2019,11,"11/18/2019",20:15:00,"LAC","KC"
2019112100,2019,12,"11/21/2019",20:20:00,"HOU","IND"
2019112400,2019,12,"11/24/2019",13:00:00,"ATL","TB"
2019112401,2019,12,"11/24/2019",13:00:00,"BUF","DEN"
2019112402,2019,12,"11/24/2019",13:00:00,"CHI","NYG"
2019112403,2019,12,"11/24/2019",13:00:00,"CIN","PIT"
2019112404,2019,12,"11/24/2019",13:00:00,"CLE","MIA"
2019112405,2019,12,"11/24/2019",13:00:00,"NO","CAR"
2019112406,2019,12,"11/24/2019",13:00:00,"NYJ","OAK"
2019112407,2019,12,"11/24/2019",13:00:00,"WAS","DET"
2019112408,2019,12,"11/24/2019",16:05:00,"TEN","JAX"
2019112409,2019,12,"11/24/2019",16:25:00,"NE","DAL"
2019112410,2019,12,"11/24/2019",20:20:00,"SF","GB"
2019112411,2019,12,"11/24/2019",13:00:00,"PHI","SEA"
2019112500,2019,12,"11/25/2019",20:15:00,"LA","BAL"
2019112800,2019,13,"11/28/2019",12:30:00,"DET","CHI"
2019112801,2019,13,"11/28/2019",16:30:00,"DAL","BUF"
2019112802,2019,13,"11/28/2019",20:20:00,"ATL","NO"
2019120100,2019,13,"12/01/2019",13:00:00,"BAL","SF"
2019120101,2019,13,"12/01/2019",13:00:00,"CAR","WAS"
2019120102,2019,13,"12/01/2019",13:00:00,"CIN","NYJ"
2019120103,2019,13,"12/01/2019",13:00:00,"IND","TEN"
2019120104,2019,13,"12/01/2019",13:00:00,"JAX","TB"
2019120105,2019,13,"12/01/2019",16:25:00,"KC","OAK"
2019120106,2019,13,"12/01/2019",13:00:00,"MIA","PHI"
2019120107,2019,13,"12/01/2019",13:00:00,"NYG","GB"
2019120108,2019,13,"12/01/2019",16:05:00,"ARI","LA"
2019120109,2019,13,"12/01/2019",16:25:00,"DEN","LAC"
2019120110,2019,13,"12/01/2019",13:00:00,"PIT","CLE"
2019120111,2019,13,"12/01/2019",20:20:00,"HOU","NE"
2019120200,2019,13,"12/02/2019",20:15:00,"SEA","MIN"
2019120500,2019,14,"12/05/2019",20:20:00,"CHI","DAL"
2019120800,2019,14,"12/08/2019",13:00:00,"ATL","CAR"
2019120801,2019,14,"12/08/2019",13:00:00,"BUF","BAL"
2019120802,2019,14,"12/08/2019",13:00:00,"CLE","CIN"
2019120803,2019,14,"12/08/2019",13:00:00,"GB","WAS"
2019120804,2019,14,"12/08/2019",13:00:00,"HOU","DEN"
2019120805,2019,14,"12/08/2019",13:00:00,"MIN","DET"
2019120806,2019,14,"12/08/2019",13:00:00,"NO","SF"
2019120807,2019,14,"12/08/2019",13:00:00,"NYJ","MIA"
2019120808,2019,14,"12/08/2019",13:00:00,"TB","IND"
2019120809,2019,14,"12/08/2019",16:05:00,"JAX","LAC"
2019120810,2019,14,"12/08/2019",16:25:00,"ARI","PIT"
2019120811,2019,14,"12/08/2019",16:25:00,"NE","KC"
2019120812,2019,14,"12/08/2019",16:25:00,"OAK","TEN"
2019120813,2019,14,"12/08/2019",20:20:00,"LA","SEA"
2019120900,2019,14,"12/09/2019",20:15:00,"PHI","NYG"
2019121200,2019,15,"12/12/2019",20:20:00,"BAL","NYJ"
2019121500,2019,15,"12/15/2019",13:00:00,"CAR","SEA"
2019121501,2019,15,"12/15/2019",13:00:00,"CIN","NE"
2019121502,2019,15,"12/15/2019",13:00:00,"DET","TB"
2019121503,2019,15,"12/15/2019",13:00:00,"GB","CHI"
2019121504,2019,15,"12/15/2019",13:00:00,"KC","DEN"
2019121505,2019,15,"12/15/2019",13:00:00,"NYG","MIA"
2019121506,2019,15,"12/15/2019",20:20:00,"PIT","BUF"
2019121507,2019,15,"12/15/2019",13:00:00,"TEN","HOU"
2019121508,2019,15,"12/15/2019",13:00:00,"WAS","PHI"
2019121509,2019,15,"12/15/2019",16:05:00,"ARI","CLE"
2019121510,2019,15,"12/15/2019",16:05:00,"OAK","JAX"
2019121511,2019,15,"12/15/2019",16:25:00,"DAL","LA"
2019121512,2019,15,"12/15/2019",16:25:00,"SF","ATL"
2019121513,2019,15,"12/15/2019",16:05:00,"LAC","MIN"
2019121600,2019,15,"12/16/2019",20:15:00,"NO","IND"
2019122100,2019,16,"12/21/2019",13:00:00,"TB","HOU"
2019122101,2019,16,"12/21/2019",16:30:00,"NE","BUF"
2019122102,2019,16,"12/21/2019",20:15:00,"SF","LA"
2019122200,2019,16,"12/22/2019",16:05:00,"DEN","DET"
2019122201,2019,16,"12/22/2019",16:05:00,"LAC","OAK"
2019122205,2019,16,"12/22/2019",13:00:00,"ATL","JAX"
2019122206,2019,16,"12/22/2019",13:00:00,"CLE","BAL"
2019122207,2019,16,"12/22/2019",13:00:00,"IND","CAR"
2019122208,2019,16,"12/22/2019",13:00:00,"MIA","CIN"
2019122209,2019,16,"12/22/2019",13:00:00,"NYJ","PIT"
2019122210,2019,16,"12/22/2019",13:00:00,"TEN","NO"
2019122211,2019,16,"12/22/2019",13:00:00,"WAS","NYG"
2019122212,2019,16,"12/22/2019",16:25:00,"PHI","DAL"
2019122213,2019,16,"12/22/2019",16:25:00,"SEA","ARI"
2019122214,2019,16,"12/22/2019",20:20:00,"CHI","KC"
2019122300,2019,16,"12/23/2019",20:15:00,"MIN","GB"
2019122900,2019,17,"12/29/2019",16:25:00,"BAL","PIT"
2019122901,2019,17,"12/29/2019",13:00:00,"BUF","NYJ"
2019122902,2019,17,"12/29/2019",13:00:00,"CAR","NO"
2019122903,2019,17,"12/29/2019",13:00:00,"CIN","CLE"
2019122904,2019,17,"12/29/2019",16:25:00,"DAL","WAS"
2019122905,2019,17,"12/29/2019",13:00:00,"DET","GB"
2019122906,2019,17,"12/29/2019",16:25:00,"HOU","TEN"
2019122907,2019,17,"12/29/2019",16:25:00,"JAX","IND"
2019122908,2019,17,"12/29/2019",13:00:00,"KC","LAC"
2019122909,2019,17,"12/29/2019",13:00:00,"MIN","CHI"
2019122910,2019,17,"12/29/2019",13:00:00,"NE","MIA"
2019122911,2019,17,"12/29/2019",16:25:00,"NYG","PHI"
2019122912,2019,17,"12/29/2019",13:00:00,"TB","ATL"
2019122913,2019,17,"12/29/2019",16:25:00,"DEN","OAK"
2019122914,2019,17,"12/29/2019",16:25:00,"LA","ARI"
2019122915,2019,17,"12/29/2019",20:20:00,"SEA","SF"
2020091000,2020,1,"09/10/2020",20:20:00,"KC","HOU"
2020091300,2020,1,"09/13/2020",13:00:00,"ATL","SEA"
2020091301,2020,1,"09/13/2020",13:00:00,"BAL","CLE"
2020091302,2020,1,"09/13/2020",13:00:00,"BUF","NYJ"
2020091303,2020,1,"09/13/2020",13:00:00,"CAR","LV"
2020091304,2020,1,"09/13/2020",13:00:00,"DET","CHI"
2020091305,2020,1,"09/13/2020",13:00:00,"JAX","IND"
2020091306,2020,1,"09/13/2020",13:00:00,"MIN","GB"
2020091307,2020,1,"09/13/2020",13:00:00,"NE","MIA"
2020091308,2020,1,"09/13/2020",13:00:00,"WAS","PHI"
2020091309,2020,1,"09/13/2020",16:05:00,"CIN","LAC"
2020091310,2020,1,"09/13/2020",16:25:00,"NO","TB"
2020091311,2020,1,"09/13/2020",16:25:00,"SF","ARI"
2020091312,2020,1,"09/13/2020",20:20:00,"LA","DAL"
2020091400,2020,1,"09/14/2020",19:10:00,"NYG","PIT"
2020091401,2020,1,"09/14/2020",22:20:00,"DEN","TEN"
2020091700,2020,2,"09/17/2020",20:20:00,"CLE","CIN"
2020092000,2020,2,"09/20/2020",13:00:00,"CHI","NYG"
2020092001,2020,2,"09/20/2020",13:00:00,"DAL","ATL"
2020092002,2020,2,"09/20/2020",13:00:00,"GB","DET"
2020092003,2020,2,"09/20/2020",13:00:00,"IND","MIN"
2020092004,2020,2,"09/20/2020",13:00:00,"MIA","BUF"
2020092005,2020,2,"09/20/2020",13:00:00,"NYJ","SF"
2020092006,2020,2,"09/20/2020",13:00:00,"PHI","LA"
2020092007,2020,2,"09/20/2020",13:00:00,"PIT","DEN"
2020092008,2020,2,"09/20/2020",13:00:00,"TB","CAR"
2020092009,2020,2,"09/20/2020",13:00:00,"TEN","JAX"
2020092010,2020,2,"09/20/2020",16:05:00,"ARI","WAS"
2020092011,2020,2,"09/20/2020",16:25:00,"HOU","BAL"
2020092012,2020,2,"09/20/2020",16:25:00,"LAC","KC"
2020092013,2020,2,"09/20/2020",20:20:00,"SEA","NE"
2020092100,2020,2,"09/21/2020",20:15:00,"LV","NO"
2020092400,2020,3,"09/24/2020",20:20:00,"JAX","MIA"
2020092700,2020,3,"09/27/2020",13:00:00,"ATL","CHI"
2020092701,2020,3,"09/27/2020",13:00:00,"BUF","LA"
2020092702,2020,3,"09/27/2020",13:00:00,"CLE","WAS"
2020092703,2020,3,"09/27/2020",13:00:00,"MIN","TEN"
2020092704,2020,3,"09/27/2020",13:00:00,"NE","LV"
2020092705,2020,3,"09/27/2020",13:00:00,"NYG","SF"
2020092706,2020,3,"09/27/2020",13:00:00,"PHI","CIN"
2020092707,2020,3,"09/27/2020",13:00:00,"PIT","HOU"
2020092708,2020,3,"09/27/2020",16:05:00,"IND","NYJ"
2020092709,2020,3,"09/27/2020",16:05:00,"LAC","CAR"
2020092710,2020,3,"09/27/2020",16:25:00,"ARI","DET"
2020092711,2020,3,"09/27/2020",16:25:00,"DEN","TB"
2020092712,2020,3,"09/27/2020",16:25:00,"SEA","DAL"
2020092713,2020,3,"09/27/2020",20:20:00,"NO","GB"
2020092800,2020,3,"09/28/2020",20:15:00,"BAL","KC"
2020100100,2020,4,"10/01/2020",20:20:00,"NYJ","DEN"
2020100400,2020,4,"10/04/2020",13:00:00,"CAR","ARI"
2020100401,2020,4,"10/04/2020",16:25:00,"CHI","IND"
2020100402,2020,4,"10/04/2020",13:00:00,"CIN","JAX"
2020100403,2020,4,"10/04/2020",13:00:00,"DAL","CLE"
2020100404,2020,4,"10/04/2020",13:00:00,"DET","NO"
2020100405,2020,4,"10/04/2020",13:00:00,"HOU","MIN"
2020100406,2020,4,"10/04/2020",13:00:00,"MIA","SEA"
2020100407,2020,4,"10/04/2020",13:00:00,"TB","LAC"
2020100409,2020,4,"10/04/2020",13:00:00,"WAS","BAL"
2020100410,2020,4,"10/04/2020",16:05:00,"LA","NYG"
2020100412,2020,4,"10/04/2020",16:25:00,"LV","BUF"
2020100413,2020,4,"10/04/2020",20:20:00,"SF","PHI"
2020100500,2020,4,"10/05/2020",21:00:00,"GB","ATL"
2020100501,2020,4,"10/05/2020",19:05:00,"KC","NE"
2020100800,2020,5,"10/08/2020",20:20:00,"CHI","TB"
2020101100,2020,5,"10/11/2020",13:00:00,"ATL","CAR"
2020101101,2020,5,"10/11/2020",13:00:00,"BAL","CIN"
2020101102,2020,5,"10/11/2020",13:00:00,"HOU","JAX"
2020101103,2020,5,"10/11/2020",13:00:00,"KC","LV"
2020101105,2020,5,"10/11/2020",13:00:00,"NYJ","ARI"
2020101106,2020,5,"10/11/2020",13:00:00,"PIT","PHI"
2020101108,2020,5,"10/11/2020",13:00:00,"WAS","LA"
2020101109,2020,5,"10/11/2020",16:05:00,"SF","MIA"
2020101110,2020,5,"10/11/2020",16:25:00,"CLE","IND"
2020101111,2020,5,"10/11/2020",16:25:00,"DAL","NYG"
2020101112,2020,5,"10/11/2020",20:20:00,"SEA","MIN"
2020101200,2020,5,"10/12/2020",20:15:00,"NO","LAC"
2020101300,2020,5,"10/13/2020",19:00:00,"TEN","BUF"
2020101800,2020,6,"10/18/2020",13:00:00,"CAR","CHI"
2020101801,2020,6,"10/18/2020",13:00:00,"IND","CIN"
2020101802,2020,6,"10/18/2020",13:00:00,"JAX","DET"
2020101803,2020,6,"10/18/2020",13:00:00,"MIN","ATL"
2020101804,2020,6,"10/18/2020",13:00:00,"NYG","WAS"
2020101805,2020,6,"10/18/2020",13:00:00,"PHI","BAL"
2020101806,2020,6,"10/18/2020",13:00:00,"PIT","CLE"
2020101807,2020,6,"10/18/2020",13:00:00,"TEN","HOU"
2020101810,2020,6,"10/18/2020",16:25:00,"TB","GB"
2020101811,2020,6,"10/18/2020",20:20:00,"SF","LA"
2020101812,2020,6,"10/18/2020",13:00:00,"NE","DEN"
2020101813,2020,6,"10/18/2020",16:05:00,"MIA","NYJ"
2020101900,2020,6,"10/19/2020",20:15:00,"DAL","ARI"
2020101901,2020,6,"10/19/2020",17:00:00,"BUF","KC"
2020102200,2020,7,"10/22/2020",20:20:00,"PHI","NYG"
2020102500,2020,7,"10/25/2020",13:00:00,"ATL","DET"
2020102502,2020,7,"10/25/2020",13:00:00,"CIN","CLE"
2020102503,2020,7,"10/25/2020",13:00:00,"HOU","GB"
2020102505,2020,7,"10/25/2020",13:00:00,"NO","CAR"
2020102506,2020,7,"10/25/2020",13:00:00,"NYJ","BUF"
2020102507,2020,7,"10/25/2020",13:00:00,"WAS","DAL"
2020102508,2020,7,"10/25/2020",20:20:00,"ARI","SEA"
2020102509,2020,7,"10/25/2020",16:25:00,"DEN","KC"
2020102510,2020,7,"10/25/2020",16:25:00,"NE","SF"
2020102511,2020,7,"10/25/2020",16:05:00,"LV","TB"
2020102512,2020,7,"10/25/2020",13:00:00,"TEN","PIT"
2020102513,2020,7,"10/25/2020",16:25:00,"LAC","JAX"
2020102600,2020,7,"10/26/2020",20:15:00,"LA","CHI"
2020102900,2020,8,"10/29/2020",20:20:00,"CAR","ATL"
2020110100,2020,8,"11/01/2020",13:00:00,"BUF","NE"
2020110101,2020,8,"11/01/2020",13:00:00,"CIN","TEN"
2020110102,2020,8,"11/01/2020",13:00:00,"CLE","LV"
2020110103,2020,8,"11/01/2020",13:00:00,"DET","IND"
2020110104,2020,8,"11/01/2020",13:00:00,"GB","MIN"
2020110105,2020,8,"11/01/2020",13:00:00,"KC","NYJ"
2020110106,2020,8,"11/01/2020",13:00:00,"MIA","LA"
2020110108,2020,8,"11/01/2020",16:25:00,"CHI","NO"
2020110109,2020,8,"11/01/2020",16:25:00,"SEA","SF"
2020110110,2020,8,"11/01/2020",20:20:00,"PHI","DAL"
2020110111,2020,8,"11/01/2020",13:00:00,"BAL","PIT"
2020110112,2020,8,"11/01/2020",16:05:00,"DEN","LAC"
2020110200,2020,8,"11/02/2020",20:15:00,"NYG","TB"
2020110500,2020,9,"11/05/2020",20:20:00,"SF","GB"
2020110800,2020,9,"11/08/2020",13:00:00,"ATL","DEN"
2020110801,2020,9,"11/08/2020",13:00:00,"BUF","SEA"
2020110802,2020,9,"11/08/2020",13:00:00,"IND","BAL"
2020110803,2020,9,"11/08/2020",13:00:00,"JAX","HOU"
2020110804,2020,9,"11/08/2020",13:00:00,"KC","CAR"
2020110805,2020,9,"11/08/2020",13:00:00,"MIN","DET"
2020110806,2020,9,"11/08/2020",13:00:00,"TEN","CHI"
2020110807,2020,9,"11/08/2020",13:00:00,"WAS","NYG"
2020110808,2020,9,"11/08/2020",16:05:00,"LAC","LV"
2020110809,2020,9,"11/08/2020",16:25:00,"ARI","MIA"
2020110810,2020,9,"11/08/2020",16:25:00,"DAL","PIT"
2020110811,2020,9,"11/08/2020",20:20:00,"TB","NO"
2020110900,2020,9,"11/09/2020",20:15:00,"NYJ","NE"
2020111200,2020,10,"11/12/2020",20:20:00,"TEN","IND"
2020111500,2020,10,"11/15/2020",13:00:00,"CAR","TB"
2020111501,2020,10,"11/15/2020",13:00:00,"CLE","HOU"
2020111502,2020,10,"11/15/2020",13:00:00,"DET","WAS"
2020111503,2020,10,"11/15/2020",13:00:00,"GB","JAX"
2020111504,2020,10,"11/15/2020",13:00:00,"NYG","PHI"
2020111505,2020,10,"11/15/2020",16:25:00,"PIT","CIN"
2020111506,2020,10,"11/15/2020",16:05:00,"ARI","BUF"
2020111507,2020,10,"11/15/2020",16:05:00,"LV","DEN"
2020111509,2020,10,"11/15/2020",16:25:00,"LA","SEA"
2020111510,2020,10,"11/15/2020",16:25:00,"NO","SF"
2020111511,2020,10,"11/15/2020",20:20:00,"NE","BAL"
2020111512,2020,10,"11/15/2020",16:05:00,"MIA","LAC"
2020111600,2020,10,"11/16/2020",20:15:00,"CHI","MIN"
2020111900,2020,11,"11/19/2020",20:20:00,"SEA","ARI"
2020112200,2020,11,"11/22/2020",13:00:00,"BAL","TEN"
2020112201,2020,11,"11/22/2020",13:00:00,"CAR","DET"
2020112202,2020,11,"11/22/2020",13:00:00,"CLE","PHI"
2020112203,2020,11,"11/22/2020",13:00:00,"HOU","NE"
2020112204,2020,11,"11/22/2020",16:25:00,"IND","GB"
2020112205,2020,11,"11/22/2020",13:00:00,"JAX","PIT"
2020112206,2020,11,"11/22/2020",13:00:00,"NO","ATL"
2020112207,2020,11,"11/22/2020",13:00:00,"WAS","CIN"
2020112209,2020,11,"11/22/2020",16:25:00,"MIN","DAL"
2020112210,2020,11,"11/22/2020",20:20:00,"LV","KC"
2020112211,2020,11,"11/22/2020",16:05:00,"DEN","MIA"
2020112212,2020,11,"11/22/2020",16:05:00,"LAC","NYJ"
2020112300,2020,11,"11/23/2020",20:15:00,"TB","LA"
2020112600,2020,12,"11/26/2020",12:30:00,"DET","HOU"
2020112601,2020,12,"11/26/2020",16:30:00,"DAL","WAS"
2020112900,2020,12,"11/29/2020",13:00:00,"ATL","LV"
2020112901,2020,12,"11/29/2020",13:00:00,"BUF","LAC"
2020112902,2020,12,"11/29/2020",13:00:00,"CIN","NYG"
2020112903,2020,12,"11/29/2020",13:00:00,"IND","TEN"
2020112904,2020,12,"11/29/2020",13:00:00,"JAX","CLE"
2020112905,2020,12,"11/29/2020",13:00:00,"MIN","CAR"
2020112906,2020,12,"11/29/2020",13:00:00,"NE","ARI"
2020112907,2020,12,"11/29/2020",13:00:00,"NYJ","MIA"
2020112908,2020,12,"11/29/2020",16:05:00,"DEN","NO"
2020112909,2020,12,"11/29/2020",16:05:00,"LA","SF"
2020112910,2020,12,"11/29/2020",16:25:00,"TB","KC"
2020112911,2020,12,"11/29/2020",20:20:00,"GB","CHI"
2020113000,2020,12,"11/30/2020",20:15:00,"PHI","SEA"
2020120200,2020,12,"12/02/2020",15:40:00,"PIT","BAL"
2020120600,2020,13,"12/06/2020",13:00:00,"ATL","NO"
2020120601,2020,13,"12/06/2020",13:00:00,"CHI","DET"
2020120602,2020,13,"12/06/2020",13:00:00,"HOU","IND"
2020120603,2020,13,"12/06/2020",13:00:00,"MIA","CIN"
2020120604,2020,13,"12/06/2020",13:00:00,"MIN","JAX"
2020120605,2020,13,"12/06/2020",13:00:00,"NYJ","LV"
2020120607,2020,13,"12/06/2020",13:00:00,"TEN","CLE"
2020120608,2020,13,"12/06/2020",16:05:00,"ARI","LA"
2020120609,2020,13,"12/06/2020",16:05:00,"SEA","NYG"
2020120610,2020,13,"12/06/2020",16:25:00,"GB","PHI"
2020120611,2020,13,"12/06/2020",16:25:00,"LAC","NE"
2020120612,2020,13,"12/06/2020",20:20:00,"KC","DEN"
2020120700,2020,13,"12/07/2020",20:15:00,"SF","BUF"
2020120702,2020,13,"12/07/2020",17:00:00,"PIT","WAS"
2020120800,2020,13,"12/08/2020",20:05:00,"BAL","DAL"
2020121000,2020,14,"12/10/2020",20:20:00,"LA","NE"
2020121300,2020,14,"12/13/2020",13:00:00,"CAR","DEN"
2020121301,2020,14,"12/13/2020",13:00:00,"CHI","HOU"
2020121302,2020,14,"12/13/2020",13:00:00,"CIN","DAL"
2020121303,2020,14,"12/13/2020",16:25:00,"DET","GB"
2020121304,2020,14,"12/13/2020",13:00:00,"JAX","TEN"
2020121305,2020,14,"12/13/2020",13:00:00,"MIA","KC"
2020121306,2020,14,"12/13/2020",13:00:00,"NYG","ARI"
2020121307,2020,14,"12/13/2020",13:00:00,"TB","MIN"
2020121308,2020,14,"12/13/2020",16:05:00,"LV","IND"
2020121309,2020,14,"12/13/2020",16:05:00,"SEA","NYJ"
2020121310,2020,14,"12/13/2020",16:25:00,"LAC","ATL"
2020121311,2020,14,"12/13/2020",16:25:00,"PHI","NO"
2020121312,2020,14,"12/13/2020",16:25:00,"SF","WAS"
2020121313,2020,14,"12/13/2020",20:20:00,"BUF","PIT"
2020121400,2020,14,"12/14/2020",20:15:00,"CLE","BAL"
2020121700,2020,15,"12/17/2020",20:20:00,"LV","LAC"
2020121900,2020,15,"12/19/2020",16:30:00,"DEN","BUF"
2020121901,2020,15,"12/19/2020",20:15:00,"GB","CAR"
2020122002,2020,15,"12/20/2020",13:00:00,"IND","HOU"
2020122003,2020,15,"12/20/2020",16:05:00,"LA","NYJ"
2020122004,2020,15,"12/20/2020",13:00:00,"TEN","DET"
2020122005,2020,15,"12/20/2020",13:00:00,"ATL","TB"
2020122006,2020,15,"12/20/2020",13:00:00,"BAL","JAX"
2020122007,2020,15,"12/20/2020",13:00:00,"MIA","NE"
2020122008,2020,15,"12/20/2020",13:00:00,"MIN","CHI"
2020122009,2020,15,"12/20/2020",20:20:00,"NYG","CLE"
2020122010,2020,15,"12/20/2020",13:00:00,"WAS","SEA"
2020122011,2020,15,"12/20/2020",16:05:00,"ARI","PHI"
2020122012,2020,15,"12/20/2020",16:25:00,"NO","KC"
2020122013,2020,15,"12/20/2020",13:00:00,"DAL","SF"
2020122100,2020,15,"12/21/2020",20:15:00,"CIN","PIT"
2020122500,2020,16,"12/25/2020",16:30:00,"NO","MIN"
2020122600,2020,16,"12/26/2020",13:00:00,"DET","TB"
2020122601,2020,16,"12/26/2020",16:30:00,"ARI","SF"
2020122602,2020,16,"12/26/2020",20:15:00,"LV","MIA"
2020122702,2020,16,"12/27/2020",16:05:00,"LAC","DEN"
2020122704,2020,16,"12/27/2020",13:00:00,"NYJ","CLE"
2020122705,2020,16,"12/27/2020",13:00:00,"BAL","NYG"
2020122706,2020,16,"12/27/2020",13:00:00,"HOU","CIN"
2020122707,2020,16,"12/27/2020",13:00:00,"JAX","CHI"
2020122708,2020,16,"12/27/2020",13:00:00,"KC","ATL"
2020122709,2020,16,"12/27/2020",13:00:00,"PIT","IND"
2020122710,2020,16,"12/27/2020",16:05:00,"WAS","CAR"
2020122711,2020,16,"12/27/2020",16:25:00,"SEA","LA"
2020122712,2020,16,"12/27/2020",16:25:00,"DAL","PHI"
2020122713,2020,16,"12/27/2020",20:20:00,"GB","TEN"
2020122800,2020,16,"12/28/2020",20:15:00,"NE","BUF"
2021010300,2020,17,"01/03/2021",13:00:00,"BUF","MIA"
2021010301,2020,17,"01/03/2021",16:25:00,"CAR","NO"
2021010302,2020,17,"01/03/2021",16:25:00,"CHI","GB"
2021010303,2020,17,"01/03/2021",13:00:00,"CIN","BAL"
2021010304,2020,17,"01/03/2021",13:00:00,"CLE","PIT"
2021010305,2020,17,"01/03/2021",13:00:00,"DET","MIN"
2021010306,2020,17,"01/03/2021",16:25:00,"KC","LAC"
2021010307,2020,17,"01/03/2021",13:00:00,"NE","NYJ"
2021010308,2020,17,"01/03/2021",13:00:00,"NYG","DAL"
2021010309,2020,17,"01/03/2021",20:20:00,"PHI","WAS"
2021010310,2020,17,"01/03/2021",13:00:00,"TB","ATL"
2021010311,2020,17,"01/03/2021",16:25:00,"DEN","LV"
2021010312,2020,17,"01/03/2021",16:25:00,"HOU","TEN"
2021010313,2020,17,"01/03/2021",16:25:00,"IND","JAX"
2021010314,2020,17,"01/03/2021",16:25:00,"LA","ARI"
2021010315,2020,17,"01/03/2021",16:25:00,"SF","SEA"
